date,temp_avg,count_rb,count_g,avg_svl_rb,avg_svl_g,avg_time,site,boards,mowed,field_200m,field_900m,field_1000m,forest_200m,forest_300m,forest_700m,forest_800m,road_300m,road_500m,road_800m,sides_300m,sides_500m,sides_600m,urban_100m,urban_200m,urban_300m,urban_1000m,water_600m,water_800m,water_900m
2021235,26.4,0,0,,,1400,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2021271,14.6,0,0,,,1330,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2021139,27.9,0,0,,,1200,17,20,0,0.616438356,0.591928251,0.585526316,0.136986301,0.178082192,0.242816092,0.248035915,2.660938081,2.902067121,2.091058624,1,1,1,0.076923077,0.082191781,0.089041096,0.03874269,0.117760618,0.115600449,0.115695067
2021146,25.9,0,0,,,1600,17,20,0,0.616438356,0.591928251,0.585526316,0.136986301,0.178082192,0.242816092,0.248035915,2.660938081,2.902067121,2.091058624,1,1,1,0.076923077,0.082191781,0.089041096,0.03874269,0.117760618,0.115600449,0.115695067
2021153,26.8,0,0,,,1430,17,20,0,0.616438356,0.591928251,0.585526316,0.136986301,0.178082192,0.242816092,0.248035915,2.660938081,2.902067121,2.091058624,1,1,1,0.076923077,0.082191781,0.089041096,0.03874269,0.117760618,0.115600449,0.115695067
2021161,21.6,0,0,,,1330,17,20,0,0.616438356,0.591928251,0.585526316,0.136986301,0.178082192,0.242816092,0.248035915,2.660938081,2.902067121,2.091058624,1,1,1,0.076923077,0.082191781,0.089041096,0.03874269,0.117760618,0.115600449,0.115695067
2021168,25.1,0,0,,,1430,17,20,0,0.616438356,0.591928251,0.585526316,0.136986301,0.178082192,0.242816092,0.248035915,2.660938081,2.902067121,2.091058624,1,1,1,0.076923077,0.082191781,0.089041096,0.03874269,0.117760618,0.115600449,0.115695067
2021175,26.8,0,0,,,1400,17,20,0,0.616438356,0.591928251,0.585526316,0.136986301,0.178082192,0.242816092,0.248035915,2.660938081,2.902067121,2.091058624,1,1,1,0.076923077,0.082191781,0.089041096,0.03874269,0.117760618,0.115600449,0.115695067
2021181,27.3,1,0,24.5,,1144,17,20,0,0.616438356,0.591928251,0.585526316,0.136986301,0.178082192,0.242816092,0.248035915,2.660938081,2.902067121,2.091058624,1,1,1,0.076923077,0.082191781,0.089041096,0.03874269,0.117760618,0.115600449,0.115695067
2021188,17.4,0,0,,,1630,17,20,0,0.616438356,0.591928251,0.585526316,0.136986301,0.178082192,0.242816092,0.248035915,2.660938081,2.902067121,2.091058624,1,1,1,0.076923077,0.082191781,0.089041096,0.03874269,0.117760618,0.115600449,0.115695067
2021195,26,1,0,22.2,,1253,17,20,0,0.616438356,0.591928251,0.585526316,0.136986301,0.178082192,0.242816092,0.248035915,2.660938081,2.902067121,2.091058624,1,1,1,0.076923077,0.082191781,0.089041096,0.03874269,0.117760618,0.115600449,0.115695067
2021202,24.9,0,0,,,1700,17,20,0,0.616438356,0.591928251,0.585526316,0.136986301,0.178082192,0.242816092,0.248035915,2.660938081,2.902067121,2.091058624,1,1,1,0.076923077,0.082191781,0.089041096,0.03874269,0.117760618,0.115600449,0.115695067
2021209,23.8,1,0,21,,1657,17,20,0,0.616438356,0.591928251,0.585526316,0.136986301,0.178082192,0.242816092,0.248035915,2.660938081,2.902067121,2.091058624,1,1,1,0.076923077,0.082191781,0.089041096,0.03874269,0.117760618,0.115600449,0.115695067
2021217,28.2,0,0,,,1445,17,20,0,0.616438356,0.591928251,0.585526316,0.136986301,0.178082192,0.242816092,0.248035915,2.660938081,2.902067121,2.091058624,1,1,1,0.076923077,0.082191781,0.089041096,0.03874269,0.117760618,0.115600449,0.115695067
2021223,28.5,0,1,,42,1102,17,20,0,0.616438356,0.591928251,0.585526316,0.136986301,0.178082192,0.242816092,0.248035915,2.660938081,2.902067121,2.091058624,1,1,1,0.076923077,0.082191781,0.089041096,0.03874269,0.117760618,0.115600449,0.115695067
2021224,26.7,0,0,,,1040,17,20,0,0.616438356,0.591928251,0.585526316,0.136986301,0.178082192,0.242816092,0.248035915,2.660938081,2.902067121,2.091058624,1,1,1,0.076923077,0.082191781,0.089041096,0.03874269,0.117760618,0.115600449,0.115695067
2021230,28.5,1,0,6.5,,1405,17,20,0,0.616438356,0.591928251,0.585526316,0.136986301,0.178082192,0.242816092,0.248035915,2.660938081,2.902067121,2.091058624,1,1,1,0.076923077,0.082191781,0.089041096,0.03874269,0.117760618,0.115600449,0.115695067
2021236,29.2,0,0,,,1125,17,20,0,0.616438356,0.591928251,0.585526316,0.136986301,0.178082192,0.242816092,0.248035915,2.660938081,2.902067121,2.091058624,1,1,1,0.076923077,0.082191781,0.089041096,0.03874269,0.117760618,0.115600449,0.115695067
2021245,17,5,0,10.72,,1802,17,20,0,0.616438356,0.591928251,0.585526316,0.136986301,0.178082192,0.242816092,0.248035915,2.660938081,2.902067121,2.091058624,1,1,1,0.076923077,0.082191781,0.089041096,0.03874269,0.117760618,0.115600449,0.115695067
2021249,20.7,4,2,11.9,27,1654.75,17,20,0,0.616438356,0.591928251,0.585526316,0.136986301,0.178082192,0.242816092,0.248035915,2.660938081,2.902067121,2.091058624,1,1,1,0.076923077,0.082191781,0.089041096,0.03874269,0.117760618,0.115600449,0.115695067
2021257,20.6,5,0,11.28,,1438,17,20,0,0.616438356,0.591928251,0.585526316,0.136986301,0.178082192,0.242816092,0.248035915,2.660938081,2.902067121,2.091058624,1,1,1,0.076923077,0.082191781,0.089041096,0.03874269,0.117760618,0.115600449,0.115695067
2021268,17.8,0,0,,,1045,17,20,0,0.616438356,0.591928251,0.585526316,0.136986301,0.178082192,0.242816092,0.248035915,2.660938081,2.902067121,2.091058624,1,1,1,0.076923077,0.082191781,0.089041096,0.03874269,0.117760618,0.115600449,0.115695067
2021273,15.3,2,0,17.1,,1248,17,20,0,0.616438356,0.591928251,0.585526316,0.136986301,0.178082192,0.242816092,0.248035915,2.660938081,2.902067121,2.091058624,1,1,1,0.076923077,0.082191781,0.089041096,0.03874269,0.117760618,0.115600449,0.115695067
2020175,27.3,0,0,,,930,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2020184,30.4,0,0,,,1230,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2020190,29,0,0,,,1000,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2020197,25.2,0,0,,,1100,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2020202,26.7,0,0,,,1030,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2020206,29.8,0,0,,,1300,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2020212,21.1,0,0,,,830,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2020218,22,0,0,,,1230,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2020225,22.7,0,1,,43.5,900,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2020234,21,0,0,,,1130,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2020241,21,1,0,9.2,,1334,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2020244,20.5,1,0,9,,1208,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2020248,17.5,1,0,10.1,,949,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2020255,15.3,3,0,13.43333333,,1332.666667,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2020262,11.9,6,1,12.58333333,18.2,1423.285714,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2020269,15.1,1,0,12,,1102,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2020277,8.6,0,0,,,1100,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2020283,10.7,0,1,,18.4,1058,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2020292,13.7,0,0,,,1300,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2021139,29.5,0,0,,,1400,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2021146,25.2,1,0,26.7,,1412,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2021153,26,0,3,,27.83333333,1677.75,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2021161,20.2,0,0,,,1130,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2021168,26.1,0,0,,,1524,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2021174,21.6,0,2,,44.7,1811.5,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2021181,27.9,0,0,,,1230,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2021188,16.7,0,0,,,1430,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2021195,27.9,0,0,,,1335.5,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2021202,24.7,0,0,,,1430,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2021216,24.9,2,5,8.05,22.9,1842,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2021224,26.7,0,1,,48.6,1041,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2021230,27.3,0,0,,,1206,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2021236,30.5,0,0,,,1230,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2021245,17.025,4,4,11.575,19.075,1558.125,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2021250,20.5,1,0,12.2,,1316,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2021257,18.9,1,0,20.4,,1229,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2021268,19.6,0,0,,,1200,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2021273,14.3,0,0,,,1100,18,20,0,0.432098765,0.113141862,0.117354196,0.061728395,0.044303797,0.036211699,0.032502709,8.522687311,8.583889674,9.100574789,2,2,2,0.206896552,0.432098765,0.53164557,0.692745377,0.183333333,0.174431203,0.170583116
2021137,24.3,1,0,23.7,,1234,19,20,1,0,0,0,0.647727273,0.715151515,0.850948509,0.872476089,3.219356189,2.200332109,1.759791641,2,2,3,0,0,0,0.004901961,0.180679785,0.120085016,0.103418803
2021144,21.3,0,0,,,1730,19,20,1,0,0,0,0.647727273,0.715151515,0.850948509,0.872476089,3.219356189,2.200332109,1.759791641,2,2,3,0,0,0,0.004901961,0.180679785,0.120085016,0.103418803
2021151,23.2,0,0,,,1500,19,20,1,0,0,0,0.647727273,0.715151515,0.850948509,0.872476089,3.219356189,2.200332109,1.759791641,2,2,3,0,0,0,0.004901961,0.180679785,0.120085016,0.103418803
2021160,27.9,0,0,,,1400,19,20,1,0,0,0,0.647727273,0.715151515,0.850948509,0.872476089,3.219356189,2.200332109,1.759791641,2,2,3,0,0,0,0.004901961,0.180679785,0.120085016,0.103418803
2021167,20.2,1,0,13,,1322,19,20,1,0,0,0,0.647727273,0.715151515,0.850948509,0.872476089,3.219356189,2.200332109,1.759791641,2,2,3,0,0,0,0.004901961,0.180679785,0.120085016,0.103418803
2021173,16.32857143,6,0,19.65,,1659.714286,19,20,1,0,0,0,0.647727273,0.715151515,0.850948509,0.872476089,3.219356189,2.200332109,1.759791641,2,2,3,0,0,0,0.004901961,0.180679785,0.120085016,0.103418803
2021179,29,0,0,,,1185.333333,19,20,1,0,0,0,0.647727273,0.715151515,0.850948509,0.872476089,3.219356189,2.200332109,1.759791641,2,2,3,0,0,0,0.004901961,0.180679785,0.120085016,0.103418803
2021186,26.3,3,1,18.56666667,36,1528.75,19,20,1,0,0,0,0.647727273,0.715151515,0.850948509,0.872476089,3.219356189,2.200332109,1.759791641,2,2,3,0,0,0,0.004901961,0.180679785,0.120085016,0.103418803
2021193,26.5,0,0,,,1300,19,20,1,0,0,0,0.647727273,0.715151515,0.850948509,0.872476089,3.219356189,2.200332109,1.759791641,2,2,3,0,0,0,0.004901961,0.180679785,0.120085016,0.103418803
2021201,23,0,1,,43,1136.5,19,20,1,0,0,0,0.647727273,0.715151515,0.850948509,0.872476089,3.219356189,2.200332109,1.759791641,2,2,3,0,0,0,0.004901961,0.180679785,0.120085016,0.103418803
2021207,26.8,0,0,,,1309,19,20,1,0,0,0,0.647727273,0.715151515,0.850948509,0.872476089,3.219356189,2.200332109,1.759791641,2,2,3,0,0,0,0.004901961,0.180679785,0.120085016,0.103418803
2021208,16.8,1,0,15.5,,1300,19,20,1,0,0,0,0.647727273,0.715151515,0.850948509,0.872476089,3.219356189,2.200332109,1.759791641,2,2,3,0,0,0,0.004901961,0.180679785,0.120085016,0.103418803
2021215,24,2,1,21.95,41,1802.666667,19,20,1,0,0,0,0.647727273,0.715151515,0.850948509,0.872476089,3.219356189,2.200332109,1.759791641,2,2,3,0,0,0,0.004901961,0.180679785,0.120085016,0.103418803
2021228,26.1,1,2,18.9,14.1,1513.8,19,20,1,0,0,0,0.647727273,0.715151515,0.850948509,0.872476089,3.219356189,2.200332109,1.759791641,2,2,3,0,0,0,0.004901961,0.180679785,0.120085016,0.103418803
2021235,26.375,3,0,8.533333333,,1166,19,20,1,0,0,0,0.647727273,0.715151515,0.850948509,0.872476089,3.219356189,2.200332109,1.759791641,2,2,3,0,0,0,0.004901961,0.180679785,0.120085016,0.103418803
2021243,24.3,0,0,,,1300,19,20,1,0,0,0,0.647727273,0.715151515,0.850948509,0.872476089,3.219356189,2.200332109,1.759791641,2,2,3,0,0,0,0.004901961,0.180679785,0.120085016,0.103418803
2021252,21,1,0,21.1,,1038,19,20,1,0,0,0,0.647727273,0.715151515,0.850948509,0.872476089,3.219356189,2.200332109,1.759791641,2,2,3,0,0,0,0.004901961,0.180679785,0.120085016,0.103418803
2021258,17.4,3,1,13.6,11.5,1149,19,20,1,0,0,0,0.647727273,0.715151515,0.850948509,0.872476089,3.219356189,2.200332109,1.759791641,2,2,3,0,0,0,0.004901961,0.180679785,0.120085016,0.103418803
2021264,21.1,0,0,,,1035,19,20,1,0,0,0,0.647727273,0.715151515,0.850948509,0.872476089,3.219356189,2.200332109,1.759791641,2,2,3,0,0,0,0.004901961,0.180679785,0.120085016,0.103418803
2021271,16,1,0,11.5,,1533,19,20,1,0,0,0,0.647727273,0.715151515,0.850948509,0.872476089,3.219356189,2.200332109,1.759791641,2,2,3,0,0,0,0.004901961,0.180679785,0.120085016,0.103418803
2020174,31.2,0,0,,,1100,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2020185,29.2,0,0,,,1300,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2020193,22.6,1,0,25.9,,827,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2020199,27.9,0,0,,,1330,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2020205,19.8,1,0,19.2,,803,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2020213,27,1,0,9.1,,1329.333333,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2020219,18.1,1,0,24,,831.5,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2020226,29.1,0,0,,,1300,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2020232,18,0,0,,,830,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2020238,22.3,0,0,,,1430,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2020268,16.9,0,0,,,1030,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2020282,5.9,0,0,,,930,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2020290,10,0,0,,,1500,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2021137,25.7,0,0,,,1615,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2021144,19.1,0,0,,,1330,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2021151,20.9,0,0,,,1900,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2021160,26.6,1,0,16.6,,1045,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2021167,20.7,0,0,,,1630,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2021173,15.5,2,0,15.75,,1343.333333,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2021180,24.7,5,0,15.98,,1240.4,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2021186,24.675,3,0,16.7,,1154,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2021193,27.4,0,0,,,1500,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2021200,26.2,0,0,,,1130,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2021207,27.3,0,0,,,1400,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2021215,24.9,0,0,,,1330,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2021228,23.8,0,0,,,1115,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2021235,26.6,0,0,,,1565,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2021271,14.6,0,0,,,1300,20,20,1,0.612903226,0.431684828,0.411034483,0.387096774,0.442528736,0.427055703,0.426195426,1.209678525,1.834954285,2.048697948,1,2,2,0,0,0,0.120689655,0.049295775,0.041580042,0.036881811
2020174,27.5,0,0,,,930,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
2020182,22.6,2,0,21.65,,1112.333333,22,20,1,0.7,0.217917676,0.218230206,0.3,0.49197861,0.75476493,0.761668322,1.384565272,0.813923242,0.518482221,1,1,1,0,0,0,0.015302728,0.021666667,0.022840119,0.02259887
